,date,close,open,high,low,day
963,2016-12-27,1199.6,1199.6,1199.6,1199.6,1
964,2016-12-28,1201.7,1201.7,1201.7,1201.7,2
965,2016-12-29,1218.9,1218.4,1218.4,1218.4,3
966,2016-12-30,1212.2,1219.0,1219.0,1219.0,4
967,2017-01-02,1151.05,1151.0,1153.25,1150.0,0
968,2017-01-03,1222.4,1209.0,1209.0,1209.0,1
969,2017-01-04,1224.8,1224.8,1224.8,1224.8,2
970,2017-01-05,1239.8,1239.8,1239.8,1239.8,3
971,2017-01-06,1233.4,1234.0,1234.0,1234.0,4
972,2017-01-09,1245.3,1245.3,1245.3,1245.3,0
973,2017-01-10,1246.2,1241.6,1241.6,1241.6,1
974,2017-01-11,1257.7,1257.7,1257.7,1257.7,2
975,2017-01-12,1261.0,1261.0,1261.0,1261.0,3
976,2017-01-13,1259.0,1259.0,1259.0,1259.0,4
977,2017-01-15,1203.35,1197.3,1205.05,1197.3,6
978,2017-01-16,1202.85,1203.25,1208.45,1200.0,0
979,2017-01-17,1275.1,1275.1,1275.1,1275.1,1
980,2017-01-18,1273.4,1274.4,1274.4,1274.3,2
981,2017-01-19,1263.2,1262.8,1262.8,1262.4,3
982,2017-01-20,1266.9,1266.9,1266.9,1266.9,4
983,2017-01-23,1276.6,1276.6,1276.6,1276.6,0
984,2017-01-24,1271.8,1271.8,1271.8,1271.8,1
985,2017-01-25,1258.8,1258.8,1258.8,1258.8,2
986,2017-01-26,1250.6,1250.6,1250.6,1250.6,3
987,2017-01-27,1249.4,1246.0,1246.0,1246.0,4
988,2017-01-30,1254.1,1259.0,1259.0,1259.0,0
989,2017-01-31,1269.5,1270.0,1274.0,1270.0,1
990,2017-02-01,1267.2,1267.0,1267.0,1267.0,2
991,2017-02-02,1278.3,1278.3,1278.3,1278.3,3
992,2017-02-03,1279.9,1279.9,1279.9,1279.9,4
993,2017-02-06,1291.0,1294.0,1294.0,1289.0,0
994,2017-02-07,1294.1,1294.1,1294.1,1294.1,1
995,2017-02-08,1296.0,1298.5,1298.5,1298.5,2
996,2017-02-09,1293.1,1293.1,1293.1,1293.1,3
997,2017-02-10,1292.2,1292.2,1292.2,1292.2,4
998,2017-02-13,1282.6,1282.6,1282.6,1282.6,0
999,2017-02-14,1282.6,1282.6,1282.6,1282.6,1
1000,2017-02-15,1291.9,1291.9,1291.9,1291.9,2
1001,2017-02-16,1300.4,1300.4,1300.4,1300.4,3
1002,2017-02-17,1297.1,1297.1,1297.1,1297.1,4
1003,2017-02-19,1237.3,1236.0,1239.25,1236.0,6
1004,2017-02-20,1238.2,1237.25,1240.15,1233.5,0
1005,2017-02-21,1296.9,1296.9,1296.9,1296.9,1
1006,2017-02-22,1291.0,1291.0,1291.0,1291.0,2
1007,2017-02-23,1309.4,1309.4,1309.4,1309.4,3
1008,2017-02-24,1316.1,1314.5,1314.5,1314.5,4
1009,2017-02-27,1316.8,1316.8,1316.8,1316.8,0
1010,2017-02-28,1312.0,1312.0,1312.0,1312.0,1
1011,2017-03-01,1308.8,1308.8,1308.8,1308.8,2
1012,2017-03-02,1291.6,1291.6,1291.6,1291.6,3
1013,2017-03-03,1286.5,1286.5,1286.5,1286.5,4
1014,2017-03-06,1285.0,1285.0,1285.0,1285.0,0
1015,2017-03-07,1275.4,1285.4,1285.4,1276.2,1
1016,2017-03-08,1269.6,1269.5,1269.5,1269.5,2
1017,2017-03-09,1263.4,1263.4,1263.4,1263.4,3
1018,2017-03-10,1261.7,1261.7,1261.7,1261.7,4
1019,2017-03-13,1264.3,1266.8,1266.8,1266.8,0
1020,2017-03-14,1264.0,1264.0,1264.0,1264.0,1
1021,2017-03-15,1262.0,1262.0,1262.0,1262.0,2
1022,2017-03-16,1288.4,1288.4,1288.4,1288.4,3
1023,2017-03-17,1291.3,1291.3,1291.3,1291.3,4
1024,2017-03-20,1294.9,1295.7,1295.7,1295.7,0
1025,2017-03-21,1306.7,1300.0,1300.0,1300.0,1
1026,2017-03-22,1309.2,1309.2,1309.2,1309.2,2
1027,2017-03-23,1306.2,1306.2,1306.2,1306.2,3
1028,2017-03-24,1308.1,1308.1,1308.1,1308.1,4
1029,2017-03-27,1315.1,1315.0,1315.0,1315.0,0
1030,2017-03-28,1315.2,1315.2,1315.2,1315.2,1
1031,2017-03-29,1313.2,1313.9,1313.9,1313.9,2
1032,2017-03-30,1304.4,1314.0,1314.5,1314.0,3
1033,2017-03-31,1307.5,1307.5,1307.5,1307.5,4
1034,2017-04-03,1310.4,1310.4,1310.4,1310.4,0
1035,2017-04-04,1314.5,1314.5,1314.5,1314.5,1
1036,2017-04-05,1304.6,1304.6,1304.6,1304.6,2
1037,2017-04-06,1309.5,1309.5,1309.5,1309.5,3
1038,2017-04-07,1313.9,1313.9,1313.9,1313.9,4
1039,2017-04-10,1310.4,1313.2,1313.2,1313.2,0
1040,2017-04-11,1330.5,1332.0,1332.0,1332.0,1
1041,2017-04-12,1334.4,1334.4,1334.4,1334.4,2
1042,2017-04-13,1343.8,1343.8,1343.8,1343.8,3
1043,2017-04-14,1289.65,1289.65,1289.65,1289.65,4
1044,2017-04-17,1346.9,1346.9,1346.9,1346.9,0
1045,2017-04-18,1348.0,1348.0,1348.0,1348.0,1
1046,2017-04-19,1337.6,1338.5,1338.5,1338.5,2
1047,2017-04-20,1338.8,1338.8,1338.8,1338.8,3
1048,2017-04-21,1344.1,1344.1,1344.1,1344.1,4
1049,2017-04-24,1332.9,1335.0,1335.0,1335.0,0
1050,2017-04-25,1323.1,1323.1,1323.1,1323.1,1
1051,2017-04-26,1320.1,1320.1,1320.1,1320.1,2
1052,2017-04-27,1321.8,1321.8,1321.8,1321.8,3
1053,2017-04-28,1324.2,1324.2,1324.2,1324.2,4
1054,2017-05-01,1311.7,1311.7,1311.7,1311.7,0
1055,2017-05-02,1313.2,1311.8,1315.1,1311.8,1
1056,2017-05-03,1304.7,1305.8,1305.8,1305.8,2
1057,2017-05-04,1284.5,1284.5,1284.5,1284.5,3
1058,2017-05-05,1282.9,1282.9,1282.9,1282.9,4
1059,2017-05-08,1283.2,1283.2,1283.2,1283.2,0
1060,2017-05-09,1272.2,1279.8,1279.8,1271.6,1
1061,2017-05-10,1274.7,1274.7,1274.7,1274.7,2
1062,2017-05-11,1280.0,1280.0,1280.0,1280.0,3
1063,2017-05-12,1282.8,1282.8,1282.8,1282.8,4
1064,2017-05-15,1285.1,1285.1,1285.1,1285.1,0
1065,2017-05-16,1291.5,1288.0,1289.0,1288.0,1
1066,2017-05-17,1313.3,1299.7,1312.2,1299.7,2
1067,2017-05-18,1306.3,1306.3,1306.3,1306.3,3
1068,2017-05-19,1307.0,1307.0,1307.0,1307.0,4
1069,2017-05-22,1315.1,1315.1,1315.1,1315.1,0
1070,2017-05-23,1309.2,1309.2,1309.2,1309.2,1
1071,2017-05-24,1306.8,1306.8,1306.8,1306.8,2
1072,2017-05-25,1310.4,1310.1,1310.1,1310.1,3
1073,2017-05-26,1321.9,1322.1,1322.1,1322.1,4
1074,2017-05-28,1268.22,1266.31,1269.02,1266.31,6
1075,2017-05-29,1266.69,1268.02,1268.6,1264.96,0
1076,2017-05-30,1316.2,1316.2,1316.2,1316.2,1
1077,2017-05-31,1325.6,1325.6,1325.6,1325.6,2
1078,2017-06-01,1320.3,1320.3,1320.3,1320.3,3
1079,2017-06-02,1330.2,1321.9,1321.9,1321.9,4
1080,2017-06-05,1332.7,1332.7,1332.7,1332.7,0
1081,2017-06-06,1347.1,1347.1,1347.1,1347.1,1
1082,2017-06-07,1342.7,1342.7,1342.7,1342.7,2
1083,2017-06-08,1329.0,1329.0,1329.0,1329.0,3
1084,2017-06-09,1321.0,1321.0,1321.0,1321.0,4
1085,2017-06-12,1318.6,1318.6,1318.6,1318.6,0
1086,2017-06-13,1318.3,1318.3,1318.3,1318.3,1
1087,2017-06-14,1325.3,1322.5,1322.5,1322.5,2
1088,2017-06-15,1303.9,1303.9,1303.9,1303.9,3
1089,2017-06-16,1305.8,1305.8,1305.8,1305.8,4
1090,2017-06-19,1296.1,1295.0,1297.9,1295.0,0
1091,2017-06-20,1292.5,1297.6,1297.6,1297.6,1
1092,2017-06-21,1294.6,1294.6,1294.6,1294.6,2
1093,2017-06-22,1298.1,1298.1,1298.1,1298.1,3
1094,2017-06-23,1305.4,1305.4,1305.4,1305.4,4
1095,2017-06-26,1295.4,1295.4,1295.4,1295.4,0
1096,2017-06-27,1296.1,1296.1,1296.1,1296.1,1
1097,2017-06-28,1298.5,1298.5,1298.5,1298.5,2
1098,2017-06-29,1295.4,1295.4,1295.4,1295.4,3
1099,2017-06-30,1291.7,1291.7,1291.7,1291.7,4
1100,2017-07-03,1268.6,1287.2,1287.6,1271.0,0
1101,2017-07-04,1227.55,1224.3,1228.03,1221.49,1
1102,2017-07-05,1271.6,1276.5,1276.5,1271.2,2
1103,2017-07-06,1274.4,1274.4,1274.4,1274.4,3
1104,2017-07-07,1260.1,1270.3,1270.3,1268.9,4
1105,2017-07-10,1263.7,1263.7,1263.7,1263.7,0
1106,2017-07-11,1265.4,1265.4,1265.4,1265.4,1
1107,2017-07-12,1268.9,1268.9,1268.9,1268.9,2
1108,2017-07-13,1266.2,1268.4,1268.4,1268.4,3
1109,2017-07-14,1276.5,1264.0,1280.4,1264.0,4
1110,2017-07-17,1283.1,1283.1,1283.1,1283.1,0
1111,2017-07-18,1291.2,1291.2,1291.2,1291.2,1
1112,2017-07-19,1291.4,1291.4,1291.4,1291.4,2
1113,2017-07-20,1294.8,1294.8,1294.8,1294.8,3
1114,2017-07-21,1303.6,1303.8,1303.8,1303.8,4
1115,2017-07-24,1303.1,1301.5,1301.5,1301.0,0
1116,2017-07-25,1300.9,1300.9,1300.9,1300.9,1
1117,2017-07-26,1298.9,1298.9,1298.9,1298.9,2
1118,2017-07-27,1310.2,1313.7,1313.7,1313.7,3
1119,2017-07-28,1319.1,1319.1,1319.1,1319.1,4
1120,2017-07-31,1317.2,1317.2,1317.2,1317.2,0
1121,2017-08-01,1323.0,1318.6,1322.0,1318.6,1
1122,2017-08-02,1322.2,1318.6,1318.6,1318.6,2
1123,2017-08-03,1318.3,1318.3,1318.3,1318.3,3
1124,2017-08-04,1308.4,1308.4,1308.4,1308.4,4
1125,2017-08-07,1308.7,1306.0,1306.0,1306.0,0
1126,2017-08-08,1307.1,1317.4,1317.4,1305.2,1
1127,2017-08-09,1323.7,1323.7,1323.7,1323.7,2
1128,2017-08-10,1334.5,1335.0,1335.0,1332.4,3
1129,2017-08-11,1338.1,1338.1,1338.1,1338.1,4
1130,2017-08-14,1334.8,1334.8,1334.8,1334.8,0
1131,2017-08-15,1324.2,1323.4,1323.4,1321.5,1
1132,2017-08-16,1327.5,1318.5,1318.5,1318.5,2
1133,2017-08-17,1336.8,1336.2,1336.2,1336.2,3
1134,2017-08-18,1335.7,1335.7,1335.7,1335.7,4
1135,2017-08-21,1341.0,1341.0,1341.0,1341.0,0
1136,2017-08-22,1335.5,1335.5,1335.5,1335.5,1
1137,2017-08-23,1338.8,1338.8,1338.8,1338.8,2
1138,2017-08-24,1336.0,1336.0,1336.0,1336.0,3
1139,2017-08-25,1341.9,1341.9,1341.9,1341.9,4
1140,2017-08-28,1359.7,1359.7,1359.7,1359.7,0
1141,2017-08-29,1362.8,1368.7,1368.7,1368.3,1
1142,2017-08-30,1358.0,1358.0,1358.0,1358.0,2
1143,2017-08-31,1365.6,1371.0,1371.0,1371.0,3
1144,2017-09-01,1374.2,1374.2,1374.2,1374.2,4
1145,2017-09-03,1341.22,1340.54,1342.07,1338.96,6
1146,2017-09-04,1338.08,1341.21,1344.59,1337.01,0
1147,2017-09-05,1388.3,1387.5,1387.5,1387.5,1
1148,2017-09-06,1383.0,1383.0,1383.0,1383.0,2
1149,2017-09-07,1395.1,1397.8,1397.8,1397.8,3
1150,2017-09-08,1396.4,1396.4,1396.4,1396.4,4
1151,2017-09-11,1381.2,1381.2,1381.2,1381.2,0
1152,2017-09-12,1378.9,1378.9,1378.9,1378.9,1
1153,2017-09-13,1373.8,1373.8,1373.8,1373.8,2
1154,2017-09-14,1376.3,1376.3,1376.3,1376.3,3
1155,2017-09-15,1372.2,1372.2,1372.2,1372.2,4
1156,2017-09-18,1357.4,1357.4,1357.4,1357.4,0
1157,2017-09-19,1358.3,1358.3,1358.3,1358.3,1
1158,2017-09-20,1364.0,1364.0,1364.0,1364.0,2
1159,2017-09-21,1342.4,1342.0,1342.0,1342.0,3
1160,2017-09-22,1345.1,1345.1,1345.1,1345.1,4
1161,2017-09-25,1359.2,1359.2,1359.2,1359.2,0
1162,2017-09-26,1349.7,1349.7,1349.7,1349.7,1
1163,2017-09-27,1336.3,1336.5,1340.1,1333.7,2
1164,2017-09-28,1336.9,1336.9,1336.9,1336.9,3
1165,2017-09-29,1333.2,1333.2,1333.2,1333.2,4
1166,2017-10-02,1324.7,1324.7,1324.7,1324.7,0
1167,2017-10-03,1323.4,1323.4,1323.4,1323.4,1
1168,2017-10-04,1325.6,1325.6,1325.6,1325.6,2
1169,2017-10-05,1322.6,1322.6,1322.6,1322.6,3
1170,2017-10-06,1324.3,1324.3,1324.3,1324.3,4
1171,2017-10-09,1334.7,1334.7,1334.7,1334.7,0
1172,2017-10-10,1343.7,1342.4,1342.4,1342.2,1
1173,2017-10-11,1338.8,1338.8,1338.8,1338.8,2
1174,2017-10-12,1346.6,1346.4,1346.4,1346.2,3
1175,2017-10-13,1354.7,1354.7,1354.7,1354.7,4
1176,2017-10-16,1353.9,1353.9,1353.9,1353.9,0
1177,2017-10-17,1336.7,1336.7,1336.7,1336.7,1
1178,2017-10-18,1333.5,1333.5,1333.5,1333.5,2
1179,2017-10-19,1340.1,1340.1,1340.1,1340.1,3
1180,2017-10-20,1330.4,1330.4,1330.4,1330.4,4
1181,2017-10-23,1331.1,1327.8,1332.3,1327.8,0
1182,2017-10-24,1328.4,1328.4,1328.4,1328.4,1
1183,2017-10-25,1329.7,1329.7,1329.7,1329.7,2
1184,2017-10-26,1320.3,1319.5,1319.8,1317.3,3
1185,2017-10-27,1322.0,1318.9,1320.1,1318.9,4
1186,2017-10-30,1327.8,1327.8,1327.8,1327.8,0
1187,2017-10-31,1320.6,1320.6,1320.6,1320.6,1
1188,2017-11-01,1327.5,1327.5,1327.5,1327.5,2
1189,2017-11-02,1328.3,1328.3,1328.3,1328.3,3
1190,2017-11-03,1319.8,1319.8,1319.8,1319.8,4
1191,2017-11-06,1332.4,1332.4,1332.4,1332.4,0
1192,2017-11-07,1326.5,1326.5,1326.5,1326.5,1
1193,2017-11-08,1334.9,1334.9,1334.9,1334.9,2
1194,2017-11-09,1339.4,1339.4,1339.4,1339.4,3
1195,2017-11-10,1327.1,1329.6,1329.6,1329.6,4
1196,2017-11-13,1332.5,1332.5,1332.5,1332.5,0
1197,2017-11-14,1336.3,1335.7,1335.7,1335.7,1
1198,2017-11-15,1330.8,1330.8,1330.8,1330.8,2
1199,2017-11-16,1331.5,1331.5,1331.5,1331.5,3
1200,2017-11-17,1350.1,1350.1,1350.1,1350.1,4
1201,2017-11-20,1329.4,1343.9,1345.3,1334.4,0
1202,2017-11-21,1336.5,1336.5,1336.5,1336.5,1
1203,2017-11-22,1347.1,1336.5,1348.6,1336.5,2
1204,2017-11-23,1291.66,1291.19,1293.87,1287.65,3
1205,2017-11-24,1342.3,1342.3,1342.3,1342.3,4
1206,2017-11-27,1349.4,1348.0,1348.0,1348.0,0
1207,2017-11-28,1349.7,1349.7,1349.7,1349.7,1
1208,2017-11-29,1337.1,1342.0,1342.0,1342.0,2
1209,2017-11-30,1328.0,1328.0,1328.0,1328.0,3
1210,2017-12-01,1333.5,1333.5,1333.5,1333.5,4
1211,2017-12-04,1328.7,1328.7,1328.7,1328.7,0
1212,2017-12-05,1315.8,1320.9,1320.9,1316.1,1
1213,2017-12-06,1316.9,1316.2,1316.2,1316.2,2
1214,2017-12-07,1303.7,1317.1,1317.1,1304.5,3
1215,2017-12-08,1298.8,1301.5,1301.5,1298.1,4
1216,2017-12-11,1297.5,1298.6,1298.6,1293.4,0
1217,2017-12-12,1292.6,1296.7,1296.8,1289.4,1
1218,2017-12-13,1299.4,1299.4,1299.4,1299.4,2
1219,2017-12-14,1307.9,1305.6,1309.6,1303.4,3
1220,2017-12-15,1308.1,1312.1,1312.1,1310.0,4
1221,2017-12-18,1316.3,1311.9,1312.6,1311.9,0
1222,2017-12-19,1315.5,1315.5,1315.5,1315.5,1
1223,2017-12-20,1321.1,1317.9,1321.8,1317.9,2
1224,2017-12-21,1322.0,1319.5,1319.5,1319.5,3
1225,2017-12-22,1330.5,1322.0,1329.1,1322.0,4
1226,2017-12-25,1277.9,1278.9,1279.5,1277.9,0
1227,2017-12-26,1339.2,1337.0,1337.9,1337.0,1
1228,2017-12-27,1343.0,1341.0,1341.0,1341.0,2
1229,2017-12-28,1350.1,1346.0,1346.4,1343.3,3
1230,2017-12-29,1362.6,1362.6,1362.6,1362.6,4
1231,2018-01-01,1308.7,1305.8,1309.7,1304.6,0
1232,2018-01-02,1370.5,1370.5,1370.5,1370.5,1
1233,2018-01-03,1374.2,1372.0,1372.0,1369.0,2
1234,2018-01-04,1377.4,1363.4,1375.6,1362.7,3
1235,2018-01-05,1378.4,1377.8,1377.8,1377.8,4
1236,2018-01-08,1376.8,1376.8,1376.8,1376.8,0
1237,2018-01-09,1370.0,1368.1,1368.1,1368.1,1
1238,2018-01-10,1377.0,1377.0,1377.0,1377.0,2
1239,2018-01-11,1380.1,1380.1,1380.1,1380.1,3
