,date,supply,open,close,high,low,market_cap,spread
47,2013-06-14,11288300.0,103.95,99.98,104.7,98.0,1128709292,6.700000000000003
48,2013-06-15,11288300.0,100.0,99.99,103.7,98.0,1129245604,5.700000000000003
49,2013-06-16,11288300.0,99.8,99.51,101.6,98.95,1124306272,2.6499999999999915
50,2013-06-17,11301225.0,99.9,101.7,102.21,99.0,1149418485,3.2099999999999937
51,2013-06-18,11301225.0,101.95,107.4,111.11,101.03,1214216070,10.079999999999998
52,2013-06-19,11301225.0,107.05,108.25,110.22,105.75,1224193838,4.469999999999999
53,2013-06-20,11311650.0,108.25,110.15,114.3,107.5,1246104920,6.799999999999997
54,2013-06-21,11311650.0,111.29,109.5,114.99,107.68,1239214238,7.309999999999988
55,2013-06-22,11311650.0,109.5,108.3,109.96,107.51,1226110328,2.4499999999999886
56,2013-06-23,11324675.0,108.2,107.6,108.8,106.23,1218626490,2.569999999999993
57,2013-06-24,11324675.0,107.9,102.74,108.33,100.98,1163935726,7.349999999999994
58,2013-06-25,11324675.0,102.09,103.95,106.47,101.01,1178086140,5.459999999999994
59,2013-06-26,11336675.0,103.33,104.0,105.49,102.79,1179105200,2.6999999999999886
60,2013-06-27,11336675.0,104.0,101.44,104.0,101.1,1150468023,2.9000000000000057
61,2013-06-28,11336675.0,101.74,94.65,101.74,92.33,1073887457,9.409999999999997
62,2013-06-29,11349050.0,94.66,94.99,99.99,93.0,1078198524,6.989999999999995
63,2013-06-30,11349050.0,95.0,96.61,98.12,94.22,1096957771,3.9000000000000057
64,2013-07-01,11349050.0,97.51,88.05,97.66,86.3,1000065296,11.36
65,2013-07-02,11360900.0,88.05,90.13,92.3,87.51,1024082228,4.789999999999992
66,2013-07-03,11360900.0,90.4,77.53,90.98,76.98,881233116,14.0
67,2013-07-04,11360900.0,78.89,80.53,83.11,72.0,915618609,11.11
68,2013-07-05,11373950.0,79.99,68.43,80.0,65.53,778411179,14.469999999999999
69,2013-07-06,11373950.0,68.5,70.28,75.0,66.82,799741619,8.180000000000007
70,2013-07-07,11373950.0,68.75,74.56,74.56,66.62,848838979,7.939999999999998
71,2013-07-08,11387975.0,76.5,76.52,80.0,72.6,871457940,7.400000000000006
72,2013-07-09,11387975.0,76.0,76.69,78.3,72.52,873841849,5.780000000000001
73,2013-07-10,11387975.0,76.72,86.76,87.0,76.2,988957719,10.799999999999997
74,2013-07-11,11402075.0,88.0,88.98,90.28,85.08,1014650063,5.200000000000003
75,2013-07-12,11402075.0,88.98,93.59,104.0,88.17,1067634684,15.829999999999998
76,2013-07-13,11402075.0,93.99,98.13,98.25,88.06,1119796120,10.189999999999998
77,2013-07-14,11414050.0,98.7,94.69,98.7,92.86,1080917760,5.840000000000003
78,2013-07-15,11414050.0,93.61,98.4,101.9,93.11,1123658944,8.790000000000006
79,2013-07-16,11414050.0,98.89,97.45,99.86,96.14,1113217032,3.719999999999999
80,2013-07-17,11426650.0,96.71,98.5,99.97,96.18,1125658000,3.789999999999992
81,2013-07-18,11426650.0,98.5,90.58,98.8,86.2,1035512825,12.599999999999994
82,2013-07-19,11426650.0,90.07,92.17,95.2,87.8,1054083771,7.400000000000006
83,2013-07-20,11439850.0,92.0,89.39,93.1,89.27,1022707665,3.8299999999999983
84,2013-07-21,11439850.0,89.82,90.76,91.95,88.0,1038798980,3.950000000000003
85,2013-07-22,11439850.0,92.0,91.61,92.0,90.08,1048939081,1.9200000000000017
86,2013-07-23,11452850.0,91.6,95.56,96.82,91.6,1094484058,5.219999999999999
87,2013-07-24,11452850.0,95.56,94.51,95.99,93.0,1082848325,2.989999999999995
88,2013-07-25,11452850.0,94.5,96.9,97.33,93.87,1110587858,3.4599999999999937
89,2013-07-26,11464575.0,96.95,96.02,97.47,96.0,1100902800,1.4699999999999989
90,2013-07-27,11464575.0,96.02,94.12,97.0,93.0,1079491697,4.0
91,2013-07-28,11464575.0,94.4,99.76,100.58,94.0,1144602838,6.579999999999998
92,2013-07-29,11477275.0,98.6,101.2,102.5,98.46,1161619140,4.040000000000006
93,2013-07-30,11477275.0,101.49,107.99,107.99,100.47,1240092366,7.519999999999996
94,2013-07-31,11477275.0,107.95,106.09,111.34,103.88,1218777834,7.460000000000008
95,2013-08-01,11491500.0,106.21,104.0,108.0,103.01,1195225200,4.989999999999995
96,2013-08-02,11491500.0,104.86,104.5,108.0,101.21,1201487185,6.790000000000006
97,2013-08-03,11491500.0,104.5,104.0,105.78,102.0,1196226508,3.780000000000001
98,2013-08-04,11505000.0,104.95,105.14,105.95,103.52,1209797378,2.430000000000007
99,2013-08-05,11505000.0,105.12,106.22,107.77,105.0,1222677176,2.769999999999996
100,2013-08-06,11505000.0,106.72,106.75,107.38,105.56,1229098150,1.8199999999999932
101,2013-08-07,11518925.0,106.75,106.75,106.75,106.75,1229098150,0.0
102,2013-08-08,11518925.0,106.75,103.0,106.75,101.26,1187105900,5.489999999999995
103,2013-08-09,11518925.0,103.07,102.8,105.75,101.93,1185307130,3.819999999999993
104,2013-08-10,11534150.0,102.8,103.0,103.9,102.41,1188153925,1.490000000000009
105,2013-08-11,11534150.0,103.0,105.0,105.19,102.75,1211789250,2.4399999999999977
106,2013-08-12,11534150.0,105.0,106.64,108.0,103.5,1231248581,4.5
107,2013-08-13,11550025.0,106.99,109.0,109.35,104.65,1259042650,4.699999999999989
108,2013-08-14,11550025.0,109.56,112.56,115.0,108.0,1300656724,7.0
109,2013-08-15,11550025.0,112.56,109.99,113.25,109.0,1271404657,4.25
110,2013-08-16,11562350.0,110.0,108.99,112.3,108.52,1260352119,3.780000000000001
111,2013-08-17,11562350.0,108.99,113.5,113.75,108.22,1312996375,5.530000000000001
112,2013-08-18,11562350.0,112.75,113.5,114.69,112.0,1313544013,2.6899999999999977
113,2013-08-19,11576400.0,113.38,119.0,123.06,111.77,1377725475,11.290000000000006
114,2013-08-20,11576400.0,119.0,121.21,123.01,117.51,1403829641,5.5
115,2013-08-21,11576400.0,121.21,123.3,124.91,119.68,1428698678,5.22999999999999
116,2013-08-22,11591275.0,123.3,121.15,123.5,120.6,1404437433,2.9000000000000057
117,2013-08-23,11591275.0,122.0,118.5,122.0,118.44,1374309422,3.5600000000000023
118,2013-08-24,11591275.0,118.51,120.04,121.39,118.02,1392768092,3.3700000000000045
119,2013-08-25,11604875.0,119.6,122.11,122.99,119.17,1417198897,3.819999999999993
120,2013-08-26,11604875.0,122.11,120.06,122.75,119.93,1393847159,2.819999999999993
121,2013-08-27,11604875.0,120.07,126.5,127.24,120.07,1469193138,7.170000000000002
122,2013-08-28,11617425.0,126.48,122.62,127.32,122.62,1424675798,4.699999999999989
123,2013-08-29,11617425.0,122.62,122.39,123.7,122.21,1422584866,1.490000000000009
124,2013-08-30,11617425.0,122.35,133.49,135.75,120.99,1552288465,14.760000000000005
125,2013-08-31,11632600.0,133.09,135.35,140.89,132.72,1574672051,8.169999999999987
126,2013-09-01,11632600.0,135.14,138.34,145.81,134.81,1610215347,11.0
127,2013-09-02,11632600.0,138.63,135.85,146.5,134.89,1581969854,11.610000000000014
128,2013-09-03,11648650.0,135.61,136.77,138.34,133.0,1593346565,5.340000000000003
129,2013-09-04,11648650.0,136.53,126.74,144.5,123.61,1477012118,20.89
130,2013-09-05,11648650.0,126.76,126.43,131.44,121.83,1473965191,9.61
131,2013-09-06,11661825.0,126.49,119.15,127.34,119.15,1389646450,8.189999999999998
132,2013-09-07,11661825.0,118.89,124.15,125.94,118.46,1448411494,7.480000000000004
133,2013-09-08,11661825.0,124.13,121.66,124.72,120.49,1419836072,4.230000000000004
134,2013-09-09,11674450.0,121.86,127.11,129.06,119.75,1484085516,9.310000000000002
135,2013-09-10,11674450.0,127.27,125.91,129.74,125.9,1470679164,3.8400000000000034
136,2013-09-11,11674450.0,125.89,135.25,137.83,123.27,1580450350,14.560000000000016
137,2013-09-12,11689325.0,135.55,133.13,136.08,131.81,1556386219,4.27000000000001
138,2013-09-13,11689325.0,132.83,134.98,137.58,132.27,1578699084,5.310000000000002
139,2013-09-14,11689325.0,135.01,129.22,135.85,128.87,1512038756,6.97999999999999
140,2013-09-15,11704550.0,129.4,130.37,131.44,128.26,1526085146,3.180000000000007
141,2013-09-16,11704550.0,130.86,131.72,132.72,129.77,1542395098,2.9499999999999886
142,2013-09-17,11704550.0,131.59,131.66,132.76,124.89,1542278406,7.86999999999999
143,2013-09-18,11716975.0,131.71,131.47,133.2,130.54,1540598328,2.6599999999999966
144,2013-09-19,11716975.0,131.37,129.65,131.77,128.45,1519883709,3.3200000000000216
145,2013-09-20,11716975.0,129.7,127.04,135.62,126.68,1489921944,8.939999999999998
146,2013-09-21,11731350.0,126.95,127.43,128.61,126.24,1495101147,2.3700000000000188
147,2013-09-22,11731350.0,127.87,129.12,133.94,126.59,1515584736,7.349999999999994
148,2013-09-23,11731350.0,128.98,125.95,132.73,125.66,1479037148,7.069999999999993
149,2013-09-24,11747050.0,126.05,127.25,127.46,125.39,1494974356,2.069999999999993
150,2013-09-25,11747050.0,127.38,128.22,129.69,127.33,1507033770,2.3599999999999994
151,2013-09-26,11747050.0,128.21,128.38,134.93,127.32,1509434269,7.610000000000014
152,2013-09-27,11761075.0,128.94,133.78,134.74,128.49,1573520360,6.25
153,2013-09-28,11761075.0,133.77,134.78,135.63,132.56,1585878762,3.069999999999993
154,2013-09-29,11761075.0,134.9,137.34,140.61,134.71,1616584505,5.900000000000006
155,2013-09-30,11773650.0,137.15,133.0,138.35,130.27,1566038425,8.079999999999984
156,2013-10-01,11773650.0,132.68,132.18,134.63,131.55,1557001092,3.079999999999984
157,2013-10-02,11773650.0,132.05,114.13,133.59,102.25,1344930746,31.340000000000003
158,2013-10-03,11788075.0,114.45,123.63,123.63,111.82,1457492615,11.810000000000002
159,2013-10-04,11788075.0,123.41,129.01,130.09,123.41,1521498787,6.680000000000007
160,2013-10-05,11788075.0,128.63,128.55,130.44,128.03,1516777519,2.4099999999999966
161,2013-10-06,11802850.0,128.36,129.0,129.66,126.15,1522686975,3.509999999999991
162,2013-10-07,11802850.0,129.43,126.94,130.27,126.36,1498859918,3.910000000000011
163,2013-10-08,11802850.0,126.74,126.0,127.47,124.71,1488277350,2.760000000000005
164,2013-10-09,11815150.0,125.85,130.69,131.75,125.58,1544249376,6.170000000000002
165,2013-10-10,11815150.0,130.67,130.59,131.5,129.26,1543701125,2.240000000000009
166,2013-10-11,11815150.0,130.75,130.9,131.81,129.64,1547971040,2.170000000000016
167,2013-10-12,11829375.0,130.9,135.19,135.66,130.56,1599426131,5.099999999999994
168,2013-10-13,11829375.0,135.19,138.13,138.66,134.55,1634968839,4.109999999999985
169,2013-10-14,11829375.0,139.27,140.52,144.12,138.9,1664129178,5.219999999999999
170,2013-10-15,11847750.0,140.77,145.24,145.39,139.13,1720981439,6.259999999999991
171,2013-10-16,11847750.0,145.65,142.55,152.23,142.43,1689851848,9.799999999999983
172,2013-10-17,11847750.0,142.41,146.25,147.42,142.41,1734327563,5.009999999999991
173,2013-10-18,11862025.0,146.37,155.96,155.96,145.57,1850219763,10.390000000000015
174,2013-10-19,11862025.0,155.91,172.42,177.48,155.7,2046457291,21.78
175,2013-10-20,11862025.0,171.66,174.61,174.91,168.95,2073319140,5.960000000000008
176,2013-10-21,11877925.0,174.8,182.21,184.82,174.8,2164518143,10.019999999999982
177,2013-10-22,11877925.0,182.65,193.76,196.27,182.65,2302910260,13.620000000000005
178,2013-10-23,11877925.0,193.36,213.62,213.62,192.38,2540139399,21.24000000000001
179,2013-10-24,11894650.0,214.3,198.23,217.42,168.52,2358198593,48.89999999999998
180,2013-10-25,11894650.0,197.69,186.69,198.87,168.5,2222012384,30.370000000000005
181,2013-10-26,11894650.0,187.45,177.32,188.41,175.75,2111296044,12.659999999999997
182,2013-10-27,11910050.0,176.6,196.44,196.44,176.6,2339831217,19.840000000000003
183,2013-10-28,11910050.0,196.21,198.55,198.62,192.06,2365837416,6.560000000000002
184,2013-10-29,11910050.0,198.55,204.39,204.79,198.55,2436241934,6.239999999999981
185,2013-10-30,11923350.0,204.39,199.97,209.16,199.97,2384492273,9.189999999999998
186,2013-10-31,11923350.0,199.83,204.0,205.18,198.85,2433658800,6.3300000000000125
187,2013-11-01,11923350.0,203.9,206.18,206.65,202.13,2460742837,4.52000000000001
188,2013-11-02,11938750.0,205.81,206.22,207.76,201.65,2462261645,6.109999999999985
189,2013-11-03,11938750.0,205.99,215.05,215.05,203.99,2568713111,11.060000000000002
190,2013-11-04,11938750.0,214.66,229.1,231.01,213.94,2737659088,17.069999999999993
191,2013-11-05,11952900.0,229.21,245.24,250.66,226.22,2931598960,24.439999999999998
192,2013-11-06,11952900.0,244.78,262.5,263.0,244.78,3138994688,18.22
193,2013-11-07,11952900.0,261.68,296.41,304.17,261.55,3545560087,42.620000000000005
194,2013-11-08,11964125.0,297.85,338.11,338.66,296.93,4045494603,41.73000000000002
195,2013-11-09,11964125.0,338.58,339.11,370.82,319.71,4058705857,51.110000000000014
196,2013-11-10,11964125.0,348.82,326.62,350.7,277.24,3910613095,73.45999999999998
197,2013-11-11,11976750.0,325.41,342.44,351.27,311.78,4101635027,39.49000000000001
198,2013-11-12,11976750.0,343.06,360.33,362.81,342.8,4317726291,20.00999999999999
199,2013-11-13,11976750.0,360.97,407.37,414.05,359.8,4883103453,54.25
200,2013-11-14,11990400.0,406.41,420.2,425.9,395.19,5038817795,30.70999999999998
201,2013-11-15,11990400.0,419.41,417.95,437.89,396.11,5013561020,41.77999999999997
202,2013-11-16,11990400.0,417.28,440.22,450.26,415.57,5282849105,34.69
203,2013-11-17,12004200.0,440.96,492.11,500.58,440.24,5907842064,60.339999999999975
204,2013-11-18,12004200.0,496.58,703.56,703.78,494.94,8449069629,208.83999999999997
205,2013-11-19,12004200.0,712.76,584.61,806.11,456.39,7022949161,349.72
206,2013-11-20,12016250.0,577.98,590.83,599.65,448.45,7100077964,151.2
207,2013-11-21,12016250.0,594.32,722.43,733.4,577.29,8684240726,156.11
208,2013-11-22,12016250.0,724.07,771.44,780.85,668.13,9276681716,112.72000000000003
209,2013-11-23,12028150.0,771.7,797.82,844.97,771.7,9597335799,73.26999999999998
210,2013-11-24,12028150.0,795.63,774.25,807.36,722.87,9317034156,84.49000000000001
211,2013-11-25,12028150.0,773.02,799.11,810.68,754.43,9619646225,56.25
212,2013-11-26,12041050.0,805.73,928.1,928.54,800.8,11176110593,127.74000000000001
213,2013-11-27,12041050.0,923.85,1001.96,1001.96,891.68,12069885699,110.28000000000009
214,2013-11-28,12041050.0,1003.38,1031.95,1077.56,962.17,12435823060,115.38999999999999
215,2013-11-29,12054375.0,1042.01,1131.97,1146.97,1000.64,13646039846,146.33000000000004
216,2013-11-30,12054375.0,1129.37,1129.43,1156.14,1106.61,13620389321,49.5300000000002
217,2013-12-01,12054375.0,1128.92,955.85,1133.08,801.82,11531708948,331.2599999999999
218,2013-12-02,12067325.0,951.42,1043.33,1055.42,938.41,12591271606,117.0100000000001
219,2013-12-03,12067325.0,1046.4,1078.28,1096.0,1011.21,13018451838,84.78999999999996
220,2013-12-04,12067325.0,1077.58,1151.17,1156.12,1070.16,13903428351,85.95999999999981
221,2013-12-05,12080775.0,1152.73,1045.11,1154.36,897.11,12626914509,257.2499999999999
222,2013-12-06,12080775.0,1042.38,829.45,1042.38,829.45,10025645095,212.93000000000006
223,2013-12-07,12080775.0,835.32,698.23,854.64,640.22,8442962249,214.41999999999996
224,2013-12-08,12095325.0,697.31,795.87,802.51,670.88,9627500113,131.63
225,2013-12-09,12095325.0,793.8,893.19,921.93,780.9,10808715488,141.02999999999997
226,2013-12-10,12095325.0,892.32,988.51,997.23,892.32,11966951486,104.90999999999997
227,2013-12-11,12109175.0,989.07,878.48,1001.58,834.23,10638546534,167.35000000000002
228,2013-12-12,12109175.0,882.78,873.26,901.94,844.95,10578889955,56.99000000000001
229,2013-12-13,12109175.0,874.98,892.58,941.79,860.05,10816819988,81.74000000000001
230,2013-12-14,12122475.0,899.85,872.6,904.65,858.36,10578987915,46.289999999999964
231,2013-12-15,12122475.0,875.29,876.12,886.16,825.0,10625517651,61.15999999999997
232,2013-12-16,12122475.0,880.33,705.97,882.25,668.25,8565534010,214.0
233,2013-12-17,12136675.0,706.37,682.12,754.83,630.88,8279623719,123.95000000000005
234,2013-12-18,12136675.0,678.2,522.7,679.32,420.51,6347159168,258.81000000000006
235,2013-12-19,12136675.0,519.06,691.96,707.23,502.89,8406397153,204.34000000000003
236,2013-12-20,12152375.0,694.22,625.32,729.16,595.33,7599576492,133.82999999999993
237,2013-12-21,12152375.0,619.9,605.66,654.27,579.17,7363114611,75.10000000000002
238,2013-12-22,12152375.0,601.78,617.18,666.74,585.64,7505757423,81.10000000000002
239,2013-12-23,12164575.0,613.06,673.41,680.91,611.04,8192487202,69.87
240,2013-12-24,12164575.0,672.36,665.58,684.39,645.71,8100042042,38.67999999999995
241,2013-12-25,12164575.0,666.31,682.21,682.7,649.48,8305173374,33.22000000000003
242,2013-12-26,12177500.0,683.94,761.98,777.75,683.94,9279735331,93.80999999999995
243,2013-12-27,12177500.0,763.28,735.07,777.51,713.6,8955394564,63.90999999999997
244,2013-12-28,12177500.0,737.98,727.83,747.06,705.35,8869918644,41.70999999999992
245,2013-12-29,12189725.0,728.05,745.05,748.61,714.44,9082103621,34.16999999999996
246,2013-12-30,12189725.0,741.35,756.13,766.6,740.24,9217167990,26.360000000000014
247,2013-12-31,12189725.0,760.32,754.01,760.58,738.17,9191325349,22.410000000000082
248,2014-01-01,12203800.0,754.97,771.4,775.35,754.97,9403308145,20.379999999999995
249,2014-01-02,12203800.0,773.44,802.39,820.31,767.21,9781073921,53.09999999999991
250,2014-01-03,12203800.0,802.85,818.72,834.15,789.12,9980135396,45.02999999999997
251,2014-01-04,12215225.0,823.27,859.51,859.51,801.67,10477362437,57.84000000000003
252,2014-01-05,12215225.0,858.55,933.53,952.4,854.52,11379660685,97.88
253,2014-01-06,12215225.0,936.05,953.29,1017.12,905.71,11620533603,111.40999999999997
254,2014-01-07,12228825.0,946.49,802.0,965.74,802.0,9808299600,163.74
255,2014-01-08,12228825.0,795.99,842.72,870.68,776.18,10310363180,94.5
256,2014-01-09,12228825.0,841.47,846.86,864.36,804.14,10365397028,60.22000000000003
257,2014-01-10,12243325.0,846.69,868.48,871.19,822.6,10634081648,48.59000000000003
258,2014-01-11,12243325.0,867.32,913.95,921.48,861.72,11195636164,59.75999999999999
259,2014-01-12,12243325.0,919.6,863.22,928.52,851.17,10578653198,77.35000000000002
260,2014-01-13,12258325.0,860.19,841.2,861.29,806.05,10312375950,55.24000000000001
261,2014-01-14,12258325.0,843.17,833.27,855.69,825.66,10218535832,30.030000000000086
262,2014-01-15,12258325.0,833.12,860.9,872.81,830.86,10561305975,41.94999999999993
263,2014-01-16,12271450.0,860.29,835.63,866.16,835.63,10255185612,30.529999999999973
264,2014-01-17,12271450.0,834.49,814.64,842.91,797.63,10000663202,45.27999999999997
265,2014-01-18,12271450.0,816.07,840.0,841.49,816.07,10315662000,25.41999999999996
266,2014-01-19,12283950.0,839.66,870.96,870.96,825.53,10699504086,45.430000000000064
267,2014-01-20,12283950.0,871.39,870.2,886.39,853.87,10694453430,32.51999999999998
268,2014-01-21,12283950.0,869.65,863.91,881.2,855.93,10620283205,25.270000000000095
269,2014-01-22,12297575.0,867.21,845.59,870.15,837.36,10399573174,32.789999999999964
270,2014-01-23,12297575.0,845.46,822.04,851.57,819.32,10113558120,32.25
271,2014-01-24,12297575.0,822.43,797.07,822.43,783.58,9810138293,38.84999999999991
272,2014-01-25,12310800.0,796.24,853.61,861.45,792.96,10509539619,68.49000000000001
273,2014-01-26,12310800.0,853.68,885.28,897.02,844.86,10902798632,52.15999999999997
274,2014-01-27,12310800.0,884.6,771.39,893.0,757.11,9503544085,135.89
275,2014-01-28,12322975.0,774.02,812.51,832.5,766.98,10013251364,65.51999999999998
276,2014-01-29,12322975.0,809.96,826.0,836.87,809.85,10182659550,27.019999999999982
277,2014-01-30,12322975.0,826.02,819.03,830.5,799.06,10100339387,31.440000000000055
278,2014-01-31,12335525.0,818.43,829.92,831.87,812.6,10238411820,19.269999999999982
279,2014-02-01,12335525.0,828.61,832.58,853.52,827.11,10275202812,26.409999999999968
280,2014-02-02,12335525.0,832.9,825.37,844.72,820.67,10190038654,24.050000000000068
281,2014-02-03,12349750.0,824.08,823.83,826.48,807.22,10174774202,19.25999999999999
282,2014-02-04,12349750.0,823.77,827.96,840.17,820.94,10229342305,19.229999999999905
283,2014-02-05,12349750.0,829.96,811.91,837.32,811.91,10034436286,25.410000000000082
284,2014-02-06,12362425.0,815.59,781.55,819.81,770.59,9662791119,49.219999999999914
285,2014-02-07,12362425.0,783.2,712.4,783.2,654.35,8810607000,128.85000000000002
286,2014-02-08,12362425.0,699.57,673.92,721.82,661.87,8337738240,59.950000000000045
287,2014-02-09,12374700.0,671.46,682.9,712.27,655.25,8451228950,57.01999999999998
288,2014-02-10,12374700.0,681.32,681.03,703.71,550.5,8430742782,153.21000000000004
289,2014-02-11,12374700.0,683.5,672.17,712.46,636.66,8323817195,75.80000000000007
290,2014-02-12,12386875.0,672.38,651.72,672.9,643.04,8073458481,29.860000000000014
291,2014-02-13,12386875.0,651.08,605.24,657.99,601.91,7500376176,56.08000000000004
292,2014-02-14,12386875.0,601.17,661.99,691.72,541.04,8206805878,150.68000000000006
293,2014-02-15,12400650.0,660.9,650.92,661.84,632.84,8072579656,29.0
294,2014-02-16,12400650.0,651.3,616.63,665.1,584.17,7650358837,80.93000000000006
295,2014-02-17,12400650.0,614.23,626.27,656.95,607.31,7772386462,49.6400000000001
296,2014-02-18,12413800.0,627.16,626.6,645.76,612.54,7779035355,33.22000000000003
297,2014-02-19,12413800.0,625.97,623.03,631.77,618.7,7737830115,13.069999999999936
298,2014-02-20,12413800.0,623.09,556.14,627.73,556.14,6909538974,71.59000000000003
299,2014-02-21,12427050.0,556.88,574.16,582.96,530.47,7135603064,52.49000000000001
300,2014-02-22,12427050.0,574.24,605.42,614.48,558.58,7526808473,55.89999999999998
301,2014-02-23,12427050.0,606.47,605.82,639.91,599.7,7534325867,40.20999999999992
302,2014-02-24,12440250.0,606.04,546.32,607.61,538.7,6796971990,68.90999999999997
303,2014-02-25,12440250.0,540.24,538.71,541.38,420.41,6704461434,120.96999999999997
304,2014-02-26,12440250.0,537.04,582.69,603.8,532.58,7254505067,71.21999999999991
305,2014-02-27,12453575.0,581.65,578.77,594.05,566.62,7208406719,27.42999999999995
306,2014-02-28,12453575.0,579.7,549.26,584.14,545.17,6843353924,38.97000000000003
307,2014-03-01,12453575.0,549.92,565.61,573.38,539.29,7049084308,34.09000000000003
308,2014-03-02,12465700.0,567.23,559.79,570.48,553.27,6978524072,17.210000000000036
309,2014-03-03,12465700.0,562.56,667.76,702.91,560.52,8326933812,142.39
310,2014-03-04,12465700.0,668.24,666.78,696.22,655.68,8317230356,40.54000000000008
311,2014-03-05,12476750.0,666.24,665.51,674.28,646.28,8304000852,28.0
312,2014-03-06,12476750.0,664.52,663.86,669.77,649.79,8286267327,19.980000000000018
313,2014-03-07,12476750.0,664.31,629.15,665.34,616.35,7855629815,48.99000000000001
314,2014-03-08,12489350.0,629.66,617.45,635.14,604.46,7712151171,30.67999999999995
315,2014-03-09,12489350.0,616.31,636.96,643.95,612.35,7958687808,31.600000000000023
316,2014-03-10,12489350.0,636.33,627.79,644.76,615.02,7846433315,29.74000000000001
317,2014-03-11,12501775.0,627.95,634.11,638.42,618.84,7928102950,19.579999999999927
318,2014-03-12,12501775.0,631.91,632.1,648.03,629.51,7905832725,18.519999999999982
319,2014-03-13,12501775.0,633.62,638.14,644.2,630.85,7983960982,13.350000000000023
320,2014-03-14,12513675.0,638.14,628.8,639.53,627.21,7869180480,12.319999999999936
321,2014-03-15,12513675.0,629.37,636.12,639.14,627.3,7963443153,11.840000000000032
322,2014-03-16,12513675.0,636.5,631.11,637.52,628.11,7903422086,9.409999999999968
323,2014-03-17,12526450.0,630.92,622.37,632.68,616.85,7796513249,15.829999999999927
324,2014-03-18,12526450.0,621.84,614.83,622.39,603.8,7704183118,18.590000000000032
325,2014-03-19,12526450.0,613.9,609.89,622.0,609.1,7644702125,12.899999999999977
326,2014-03-20,12538125.0,609.74,588.77,609.74,587.49,7382675346,22.25
327,2014-03-21,12538125.0,588.29,571.49,604.59,561.81,7168656262,42.780000000000086
328,2014-03-22,12538125.0,571.18,565.04,572.55,554.39,7090150172,18.159999999999968
329,2014-03-23,12552175.0,565.76,561.27,570.24,560.88,7045871925,9.360000000000014
330,2014-03-24,12552175.0,562.51,583.41,586.56,551.77,7326517067,34.789999999999964
331,2014-03-25,12552175.0,585.03,583.92,585.44,572.6,7335179952,12.840000000000032
332,2014-03-26,12564875.0,583.48,580.83,590.03,570.96,7298672082,19.069999999999936
333,2014-03-27,12564875.0,580.26,471.24,580.56,471.24,5923615602,109.31999999999994
334,2014-03-28,12564875.0,477.14,495.67,526.02,473.23,6232801684,52.789999999999964
335,2014-03-29,12577900.0,501.71,491.17,504.86,489.73,6178428029,15.129999999999995
336,2014-03-30,12577900.0,492.37,460.27,492.37,444.18,5791419543,48.19
337,2014-03-31,12577900.0,462.3,457.0,483.02,443.36,5752294437,39.65999999999997
338,2014-04-01,12590300.0,457.0,478.38,495.34,457.0,6023351178,38.339999999999975
339,2014-04-02,12590300.0,479.14,437.14,495.05,431.27,5506313797,63.78000000000003
340,2014-04-03,12590300.0,436.44,444.72,449.57,414.89,5604036051,34.68000000000001
341,2014-04-04,12605150.0,445.66,447.53,454.65,429.09,5641613449,25.560000000000002
342,2014-04-05,12605150.0,446.67,461.91,463.57,444.2,5824866676,19.370000000000005
343,2014-04-06,12605150.0,463.4,460.5,466.32,452.97,5808861023,13.349999999999966
344,2014-04-07,12616825.0,461.47,449.42,462.56,445.12,5670830650,17.439999999999998
345,2014-04-08,12616825.0,447.61,453.09,457.42,446.11,5718579640,11.310000000000002
346,2014-04-09,12616825.0,453.18,442.73,455.73,441.93,5589580215,13.800000000000011
347,2014-04-10,12628725.0,442.26,365.18,443.37,358.73,4611917257,84.63999999999999
348,2014-04-11,12628725.0,363.71,420.95,429.77,351.27,5318033925,78.5
349,2014-04-12,12628725.0,420.89,421.12,439.61,415.79,5321874506,23.819999999999993
350,2014-04-13,12641425.0,421.46,414.06,427.4,395.25,5234667259,32.14999999999998
351,2014-04-14,12641425.0,414.83,458.79,469.75,407.37,5802302128,62.379999999999995
352,2014-04-15,12641425.0,458.37,515.59,519.0,453.54,6522974948,65.45999999999998
353,2014-04-16,12654575.0,522.18,527.4,542.38,502.78,6674473792,39.60000000000002
354,2014-04-17,12654575.0,529.07,495.96,533.52,484.87,6278792387,48.64999999999998
355,2014-04-18,12654575.0,495.8,479.64,498.6,472.74,6074116360,25.860000000000014
356,2014-04-19,12666900.0,479.58,501.57,503.55,470.56,6353700029,32.99000000000001
357,2014-04-20,12666900.0,501.75,498.17,510.87,490.84,6312896984,20.03000000000003
358,2014-04-21,12666900.0,497.74,495.77,510.57,493.2,6284666435,17.370000000000005
359,2014-04-22,12679425.0,495.45,487.92,503.22,487.58,6187034895,15.640000000000043
360,2014-04-23,12679425.0,488.36,491.3,493.25,485.82,6231920621,7.430000000000007
361,2014-04-24,12679425.0,490.83,500.46,500.46,482.95,6350012525,17.50999999999999
362,2014-04-25,12691575.0,500.09,461.45,500.3,442.95,5857079867,57.35000000000002
363,2014-04-26,12691575.0,461.7,458.6,464.54,449.1,5822776642,15.439999999999998
364,2014-04-27,12691575.0,457.24,436.39,459.33,436.39,5542720307,22.939999999999998
365,2014-04-28,12704350.0,430.72,440.29,447.53,422.94,5593864954,24.589999999999975
