,date,open,high,low,close,volume,market_cap,daily_return
325,2014-03-19,613.9,622.0,609.1,609.89,"14,228,900",7644702125,-0.00803474131060622
326,2014-03-20,609.74,609.74,587.49,588.77,"20,572,900",7382675346,-0.03462919542868392
327,2014-03-21,588.29,604.59,561.81,571.49,"38,414,100",7168656262,-0.029349321466786593
328,2014-03-22,571.18,572.55,554.39,565.04,"17,360,700",7090150172,-0.011286286724177197
329,2014-03-23,565.76,570.24,560.88,561.27,"9,288,400",7045871925,-0.006672094011043406
330,2014-03-24,562.51,586.56,551.77,583.41,"22,706,900",7326517067,0.03944625581271044
331,2014-03-25,585.03,585.44,572.6,583.92,"14,020,100",7335179952,0.0008741708232631318
332,2014-03-26,583.48,590.03,570.96,580.83,"16,401,100",7298672082,-0.00529182079736934
333,2014-03-27,580.26,580.56,471.24,471.24,"62,225,400",5923615602,-0.18867827075047783
334,2014-03-28,477.14,526.02,473.23,495.67,"58,828,300",6232801684,0.05184194890077243
335,2014-03-29,501.71,504.86,489.73,491.17,"11,147,100",6178428029,-0.009078620856618369
336,2014-03-30,492.37,492.37,444.18,460.27,"42,958,300",5791419543,-0.06291100840849406
337,2014-03-31,462.3,483.02,443.36,457.0,"28,254,000",5752294437,-0.007104525604536449
338,2014-04-01,457.0,495.34,457.0,478.38,"35,685,800",6023351178,0.046783369803063524
339,2014-04-02,479.14,495.05,431.27,437.14,"49,647,600",5506313797,-0.08620761737530835
340,2014-04-03,436.44,449.57,414.89,444.72,"40,765,500",5604036051,0.017339982614265503
341,2014-04-04,445.66,454.65,429.09,447.53,"22,925,500",5641613449,0.006318582478862966
342,2014-04-05,446.67,463.57,444.2,461.91,"13,404,500",5824866676,0.0321319241168192
343,2014-04-06,463.4,466.32,452.97,460.5,"10,241,400",5808861023,-0.0030525427031240504
344,2014-04-07,461.47,462.56,445.12,449.42,"15,616,600",5670830650,-0.02406080347448425
345,2014-04-08,447.61,457.42,446.11,453.09,"10,921,600",5718579640,0.008166080726269342
346,2014-04-09,453.18,455.73,441.93,442.73,"13,204,400",5589580215,-0.022865214416561752
347,2014-04-10,442.26,443.37,358.73,365.18,"55,868,300",4611917257,-0.17516319201319086
348,2014-04-11,363.71,429.77,351.27,420.95,"62,562,800",5318033925,0.15271920696642738
349,2014-04-12,420.89,439.61,415.79,421.12,"19,226,500",5321874506,0.000403848438056853
350,2014-04-13,421.46,427.4,395.25,414.06,"22,493,500",5234667259,-0.016764817629179363
351,2014-04-14,414.83,469.75,407.37,458.79,"50,730,200",5802302128,0.10802782205477479
352,2014-04-15,458.37,519.0,453.54,515.59,"49,561,000",6522974948,0.12380391900433763
353,2014-04-16,522.18,542.38,502.78,527.4,"56,480,100",6674473792,0.022905797241994597
354,2014-04-17,529.07,533.52,484.87,495.96,"34,025,500",6278792387,-0.05961319681456201
355,2014-04-18,495.8,498.6,472.74,479.64,"19,042,400",6074116360,-0.03290587950641177
356,2014-04-19,479.58,503.55,470.56,501.57,"19,588,200",6353700029,0.045721791343507734
357,2014-04-20,501.75,510.87,490.84,498.17,"12,103,100",6312896984,-0.006778714835416699
358,2014-04-21,497.74,510.57,493.2,495.77,"15,171,400",6284666435,-0.004817632535078498
359,2014-04-22,495.45,503.22,487.58,487.92,"11,670,900",6187034895,-0.015833955261512322
360,2014-04-23,488.36,493.25,485.82,491.3,"9,814,530",6231920621,0.006927365141826458
361,2014-04-24,490.83,500.46,482.95,500.46,"13,009,400",6350012525,0.01864441278241391
362,2014-04-25,500.09,500.3,442.95,461.45,"46,856,500",5857079867,-0.0779482875754306
363,2014-04-26,461.7,464.54,449.1,458.6,"12,214,600",5822776642,-0.006176183768555554
364,2014-04-27,457.24,459.33,436.39,436.39,"10,949,500",5542720307,-0.04843000436109912
365,2014-04-28,430.72,447.53,422.94,440.29,"23,876,600",5593864954,0.00893696005866329
366,2014-04-29,439.98,451.64,435.18,447.21,"16,401,400",5683724524,0.015716913852233727
367,2014-04-30,446.89,451.1,436.7,447.64,"15,244,900",5690810165,0.0009615169607120055
368,2014-05-01,447.63,460.61,447.63,457.76,"12,871,800",5821425472,0.02260745241712092
369,2014-05-02,457.36,457.93,443.4,449.38,"10,394,200",5716625927,-0.01830653617616218
370,2014-05-03,449.4,449.4,430.68,437.76,"9,849,640",5570422954,-0.025857848591392618
371,2014-05-04,438.52,439.77,430.05,436.4,"5,621,260",5554777406,-0.0031067251461988077
372,2014-05-05,434.78,440.97,427.62,433.48,"10,004,800",5518951942,-0.006691109074243751
373,2014-05-06,433.36,448.04,423.25,428.96,"12,507,300",5463474513,-0.010427240011073313
374,2014-05-07,429.34,446.13,428.45,438.82,"18,332,200",5590798951,0.022985826184259706
375,2014-05-08,438.68,448.4,438.14,440.17,"9,446,580",5609810850,0.003076432250125327
376,2014-05-09,440.18,452.69,440.14,449.46,"10,347,900",5730133343,0.021105481972873985
377,2014-05-10,450.46,455.77,448.47,454.43,"6,682,600",5795543101,0.011057713700885596
378,2014-05-11,453.92,455.34,433.4,438.89,"12,251,700",5598956479,-0.03419668595823344
379,2014-05-12,438.3,442.26,434.23,441.46,"7,383,770",5633629021,0.0058556813780217265
380,2014-05-13,441.53,441.98,436.97,440.67,"7,682,670",5625308533,-0.0017895166039957333
381,2014-05-14,440.59,446.66,440.5,443.97,"9,472,960",5669111766,0.0074885969092517435
382,2014-05-15,444.14,449.8,443.63,447.25,"7,362,980",5712906334,0.007387886568912316
383,2014-05-16,447.39,450.66,444.96,448.06,"6,475,100",5725217915,0.0018110676355505007
384,2014-05-17,448.12,451.98,447.3,448.9,"2,945,790",5737967927,0.0018747489175556797
385,2014-05-18,448.7,449.77,444.78,446.26,"2,857,830",5706165793,-0.005881042548451787
386,2014-05-19,446.08,447.55,443.1,446.18,"6,242,620",5706978471,-0.0001792676914802449
387,2014-05-20,446.3,491.44,446.01,485.72,"40,327,500",6214911439,0.08861894302747775
388,2014-05-21,485.8,494.37,483.49,491.77,"14,626,000",6294422409,0.012455735814872693
389,2014-05-22,492.05,525.36,490.19,524.58,"33,086,500",6716604600,0.06671818126359885
390,2014-05-23,525.72,541.96,520.08,520.22,"34,934,700",6662964359,-0.00831141103358879
391,2014-05-24,521.05,525.17,516.28,525.14,"11,499,300",6727963028,0.009457537195801669
392,2014-05-25,525.23,576.48,525.23,571.59,"47,010,300",7325371780,0.08845260311535985
393,2014-05-26,571.39,588.39,565.33,583.42,"29,959,800",7479335238,0.020696653195472203
394,2014-05-27,582.59,589.52,554.43,571.24,"38,032,000",7325147499,-0.020876898289396872
395,2014-05-28,571.91,578.62,564.09,577.06,"19,289,000",7402205099,0.010188362159512465
396,2014-05-29,576.33,577.1,561.6,568.18,"18,707,800",7290260762,-0.015388347832114513
397,2014-05-30,568.18,618.46,568.16,615.33,"31,985,400",7897757908,0.08298426554965
398,2014-05-31,615.69,624.72,604.47,623.68,"15,107,100",8007248676,0.013569954333446876
399,2014-06-01,623.69,671.51,619.91,630.23,"45,259,100",8094125581,0.010502180605438838
400,2014-06-02,629.65,665.5,618.74,660.62,"45,450,200",8487587033,0.048220490931881965
401,2014-06-03,660.55,674.11,650.78,667.6,"40,653,700",8580309812,0.01056583209712092
402,2014-06-04,666.77,668.56,624.09,641.61,"37,731,500",8249183077,-0.038930497303774736
403,2014-06-05,641.07,663.53,640.09,659.26,"29,621,300",8478552324,0.02750892286591533
404,2014-06-06,659.28,661.37,652.3,653.7,"18,680,100",8409353268,-0.008433698389102906
405,2014-06-07,653.52,656.94,644.91,654.97,"15,855,300",8428206589,0.0019427872112589561
406,2014-06-08,654.99,658.88,653.47,656.14,"8,614,190",8445489607,0.0017863413591461264
407,2014-06-09,655.64,657.7,644.39,649.16,"19,065,400",8358149331,-0.010637973603194517
408,2014-06-10,650.04,659.61,646.56,653.15,"17,913,400",8412294411,0.006146404584385978
409,2014-06-11,653.19,657.04,632.55,633.02,"25,163,800",8155307439,-0.030819872923524505
410,2014-06-12,633.43,638.11,573.27,586.95,"50,818,800",7564343900,-0.0727781112761049
411,2014-06-13,585.7,615.14,585.7,600.16,"35,700,700",7737046327,0.02250617599454796
412,2014-06-14,600.75,601.27,549.82,577.36,"38,481,200",7445594334,-0.037989869368168394
413,2014-06-15,575.93,592.94,554.89,592.94,"23,580,900",7649361650,0.026984896771511835
414,2014-06-16,592.65,608.72,587.07,592.19,"28,677,500",7642482234,-0.0012648834620703209
415,2014-06-17,591.59,610.89,590.4,610.86,"18,597,300",7886300055,0.03152704368530368
416,2014-06-18,609.77,615.88,604.4,607.96,"17,862,000",7851200010,-0.004747405297449436
417,2014-06-19,608.07,612.24,597.02,598.07,"12,803,800",7726000792,-0.01626751759984202
418,2014-06-20,597.4,599.75,587.76,594.15,"18,134,100",7678074490,-0.006554416707074573
419,2014-06-21,593.68,599.46,587.74,594.99,"9,256,290",7691773955,0.0014137843978794251
420,2014-06-22,595.9,606.0,594.63,602.27,"10,877,700",7788609493,0.01223549975629834
421,2014-06-23,602.16,603.21,586.34,593.98,"14,053,800",7684029467,-0.013764590632108442
422,2014-06-24,593.97,596.97,582.36,582.36,"14,144,900",7536340173,-0.01956294824741578
423,2014-06-25,581.81,583.6,565.63,566.34,"20,687,700",7331658430,-0.02750875746960635
424,2014-06-26,566.14,581.63,564.73,581.14,"14,655,900",7525767735,0.026132711798566133
425,2014-06-27,581.3,600.12,579.89,597.26,"20,814,600",7737366940,0.027738582785559407
426,2014-06-28,599.08,604.47,595.92,596.55,"13,398,100",7730991679,-0.0011887620131936227
427,2014-06-29,596.33,604.08,596.16,602.72,"8,897,470",7813280835,0.010342804458972621
428,2014-06-30,602.62,645.16,599.88,639.8,"46,422,400",8296103745,0.06152110432705049
429,2014-07-01,641.39,657.86,640.11,640.81,"38,446,300",8311317901,0.0015786183182244784
430,2014-07-02,641.04,656.68,638.34,650.88,"25,768,200",8444194978,0.015714486353209267
431,2014-07-03,650.77,650.77,641.3,645.16,"18,949,000",8372189412,-0.008788102261553576
432,2014-07-04,644.65,648.43,629.4,630.69,"22,237,200",8187107456,-0.02242854485708956
433,2014-07-05,629.95,633.22,628.0,631.46,"9,105,940",8199437572,0.0012208850623920409
434,2014-07-06,631.77,638.65,631.16,635.81,"10,080,000",8258179220,0.0068887973901750055
435,2014-07-07,635.46,637.16,617.01,624.09,"17,813,600",8108140914,-0.018433179723502224
436,2014-07-08,622.57,626.7,620.91,624.82,"10,005,500",8120056626,0.001169703087695817
437,2014-07-09,625.22,627.0,622.6,624.51,"9,819,150",8118679451,-0.000496142889152118
438,2014-07-10,624.83,626.12,612.35,616.76,"15,880,700",8020234277,-0.01240972922771455
439,2014-07-11,616.66,632.09,615.77,632.0,"16,467,100",8220889623,0.02470977365587923
440,2014-07-12,631.88,636.66,626.98,633.71,"13,329,000",8245635914,0.0027056962025318043
441,2014-07-13,634.22,634.73,624.91,626.5,"11,291,000",8154265678,-0.011377443941234966
442,2014-07-14,626.56,627.34,617.32,619.32,"12,706,800",8062877468,-0.01146049481245004
443,2014-07-15,620.0,625.14,619.64,621.59,"10,873,200",8094883399,0.003665310340373207
444,2014-07-16,622.01,623.09,615.33,616.8,"13,182,400",8034806880,-0.007706044177030025
445,2014-07-17,616.54,626.29,608.4,623.09,"16,576,700",8119394873,0.010197795071336113
446,2014-07-18,622.37,629.21,620.47,628.78,"14,158,100",8196212862,0.009131907108122395
447,2014-07-19,629.17,629.17,624.6,628.52,"7,222,030",8195599907,-0.0004134991570978741
448,2014-07-20,628.56,628.56,622.78,623.9,"5,760,120",8137808455,-0.007350601412842828
449,2014-07-21,623.95,624.09,619.11,622.21,"10,711,900",8118204691,-0.0027087674306779386
450,2014-07-22,622.27,624.3,620.96,621.55,"9,602,880",8111799946,-0.0010607351215828897
451,2014-07-23,621.12,624.43,618.29,619.41,"11,056,600",8086153118,-0.003443005389751397
452,2014-07-24,619.5,620.43,595.57,601.73,"20,917,200",7857489687,-0.02854329119646104
453,2014-07-25,601.51,607.07,597.23,601.09,"12,279,500",7851574790,-0.0010635999534674978
454,2014-07-26,601.54,602.09,593.96,595.81,"10,752,900",7784669228,-0.00878404232311314
455,2014-07-27,595.67,598.94,593.43,593.85,"7,774,230",7761289329,-0.0032896393145464
456,2014-07-28,594.14,594.57,575.18,585.69,"19,316,400",7656826297,-0.013740843647385703
457,2014-07-29,585.55,588.39,581.7,584.72,"11,275,400",7646390353,-0.0016561662312828407
458,2014-07-30,584.74,585.12,564.9,567.29,"14,898,800",7420859009,-0.029809139417157016
459,2014-07-31,567.37,586.23,564.51,586.23,"22,467,900",7670841007,0.03338680392744453
460,2014-08-01,586.2,597.92,583.63,594.92,"18,215,900",7786796032,0.014823533425447177
461,2014-08-02,594.9,594.91,586.16,589.33,"8,359,080",7716181169,-0.009396221340684296
462,2014-08-03,588.89,589.15,581.65,586.67,"9,917,990",7683520602,-0.0045136001900464295
463,2014-08-04,586.23,591.95,583.74,588.78,"9,867,570",7713117798,0.003596570474031502
464,2014-08-05,589.01,589.86,584.1,585.44,"10,790,800",7671275262,-0.005672747036244319
465,2014-08-06,585.95,587.49,583.1,584.65,"14,497,900",7663383046,-0.001349412407761763
466,2014-08-07,584.65,591.1,584.05,588.87,"11,131,400",7721014780,0.007217993671427392
467,2014-08-08,588.88,598.12,588.79,592.58,"11,072,000",7771958458,0.0063002020819535876
468,2014-08-09,592.47,592.47,587.63,589.37,"7,922,070",7732619577,-0.00541699011103991
469,2014-08-10,589.17,594.46,587.94,591.06,"7,555,310",7757394871,0.0028674686529683857
470,2014-08-11,591.28,591.51,574.05,576.37,"14,764,200",7567178700,-0.024853652759449063
471,2014-08-12,576.51,576.95,566.59,569.64,"13,978,200",7481336243,-0.01167652723077195
472,2014-08-13,570.38,573.03,532.67,546.66,"25,777,500",7181459812,-0.040341268169370115
473,2014-08-14,546.18,546.24,498.73,505.97,"35,803,900",6649282620,-0.07443383455895791
474,2014-08-15,511.14,518.18,487.93,497.01,"25,598,300",6533519507,-0.01770855979603536
475,2014-08-16,497.83,521.47,487.74,519.71,"22,832,500",6833965310,0.04567312528922973
476,2014-08-17,519.14,520.19,483.63,491.8,"24,300,900",6468997661,-0.053703026687960675
477,2014-08-18,491.51,499.37,443.85,461.46,"50,783,800",6072259848,-0.06169174461163085
478,2014-08-19,461.48,485.71,455.54,485.24,"38,422,400",6387510426,0.05153209378927759
479,2014-08-20,485.07,518.28,467.51,511.98,"46,527,600",6741573447,0.05510675129832654
480,2014-08-21,510.45,531.9,510.45,517.24,"49,444,200",6812929386,0.010273838821828862
481,2014-08-22,517.58,521.48,501.27,514.04,"36,563,900",6772889206,-0.00618668316448856
482,2014-08-23,513.39,514.3,492.11,498.08,"25,171,900",6564528885,-0.03104816745778538
483,2014-08-24,498.29,512.89,497.35,508.29,"19,441,700",6700963067,0.02049871506585288
484,2014-08-25,508.22,508.22,499.23,502.5,"18,356,700",6626339378,-0.011391134981998507
485,2014-08-26,502.54,512.69,502.54,511.57,"23,235,100",6748171027,0.018049751243781165
486,2014-08-27,512.19,520.71,510.92,511.15,"22,648,500",6744868296,-0.0008210020134097329
487,2014-08-28,510.88,516.16,506.88,507.82,"19,862,000",6703031046,-0.006514721705957127
488,2014-08-29,508.42,511.7,503.82,508.52,"17,624,800",6714458468,0.0013784411799455665
489,2014-08-30,508.59,509.31,501.64,504.25,"9,424,070",6660385523,-0.008396916542122157
490,2014-08-31,502.9,504.88,474.81,477.76,"44,632,300",6312801960,-0.052533465542885516
491,2014-09-01,477.79,485.31,471.91,474.88,"20,432,000",6276309535,-0.006028131279303461
492,2014-09-02,474.48,482.99,472.32,477.43,"23,337,900",6311703012,0.005369777628032368
493,2014-09-03,476.87,481.71,476.21,477.59,"13,342,200",6315859936,0.0003351276626939459
494,2014-09-04,477.68,493.93,477.09,489.66,"26,081,400",6477467310,0.025272723465734392
495,2014-09-05,489.67,490.64,481.61,483.34,"15,302,500",6395641762,-0.01290691500224661
496,2014-09-06,483.34,488.6,483.0,484.83,"10,601,400",6417500778,0.0030827161004676196
497,2014-09-07,485.13,488.07,482.28,482.28,"8,994,050",6385589802,-0.005259575521316728
498,2014-09-08,481.81,489.83,468.79,474.6,"30,238,000",6285637995,-0.01592435929335645
499,2014-09-09,474.88,477.38,467.78,475.26,"21,447,800",6296101902,0.0013906447534766109
500,2014-09-10,475.48,487.47,475.14,479.36,"22,787,800",6352285708,0.008626856878340305
501,2014-09-11,479.62,482.35,474.61,479.75,"16,852,900",6359504769,0.0008135847797061668
502,2014-09-12,479.58,479.63,473.01,477.75,"15,437,200",6334873398,-0.004168837936425196
503,2014-09-13,477.79,482.12,475.1,479.0,"15,588,000",6353614254,0.0026164311878598134
504,2014-09-14,479.12,479.85,476.12,477.89,"13,105,500",6340778582,-0.0023173277661795444
505,2014-09-15,477.77,478.62,474.02,475.37,"15,345,200",6309195218,-0.005273180020506807
506,2014-09-16,474.86,475.64,465.13,466.06,"16,797,300",6187570806,-0.01958474451479897
507,2014-09-17,465.86,468.17,452.42,457.33,"21,056,800",6073910021,-0.018731493799081678
508,2014-09-18,456.86,456.86,413.1,424.44,"34,483,200",5638918842,-0.07191743380053783
509,2014-09-19,424.1,427.83,384.53,394.8,"37,919,700",5246779621,-0.06983319197059656
510,2014-09-20,394.67,423.3,389.88,408.9,"36,863,600",5436072002,0.03571428571428559
511,2014-09-21,408.08,412.43,393.18,398.82,"26,580,100",5303651275,-0.02465150403521643
512,2014-09-22,399.1,406.92,397.13,402.15,"24,127,600",5349637034,0.008349631412667424
513,2014-09-23,402.09,441.56,396.2,435.79,"45,099,500",5798754889,0.08365037921173712
514,2014-09-24,435.75,436.11,421.13,423.2,"30,627,700",5632911451,-0.02889006172697861
515,2014-09-25,423.16,423.52,409.47,411.57,"26,814,400",5479902023,-0.02748109640831753
516,2014-09-26,411.43,414.94,400.01,404.42,"21,460,800",5386071486,-0.017372500425201
517,2014-09-27,403.56,406.62,397.37,399.52,"15,029,300",5322075836,-0.012116116908164831
518,2014-09-28,399.47,401.02,374.33,377.18,"23,613,300",5025729375,-0.05591710052062471
519,2014-09-29,376.93,385.21,372.24,375.47,"32,497,700",5004177243,-0.004533644413807658
520,2014-09-30,376.09,390.98,373.44,386.94,"34,707,300",5158621325,0.03054837936452981
521,2014-10-01,387.43,391.38,380.78,383.61,"26,229,400",5115688242,-0.00860598542409674
522,2014-10-02,383.99,385.5,372.95,375.07,"21,777,700",5003085408,-0.022262193373478345
523,2014-10-03,375.18,377.7,357.86,359.51,"30,901,200",4796851775,-0.041485589356653474
524,2014-10-04,359.89,364.49,325.89,328.87,"47,236,500",4389218291,-0.08522711468387523
525,2014-10-05,328.92,341.8,289.3,320.51,"83,308,096",4279040870,-0.025420378873110994
526,2014-10-06,320.39,345.13,302.56,330.08,"79,011,800",4408130777,0.02985866275623228
527,2014-10-07,330.58,339.25,320.48,336.19,"49,199,900",4490819565,0.018510664081434758
528,2014-10-08,336.12,354.36,327.19,352.94,"54,736,300",4715887222,0.049823016746482596
529,2014-10-09,352.75,382.73,347.69,365.03,"83,641,104",4878718500,0.034255114183713964
530,2014-10-10,364.69,375.07,352.96,361.56,"43,665,700",4833830847,-0.009506067994411338
531,2014-10-11,361.36,367.19,355.95,362.3,"13,345,200",4844961125,0.00204668658037388
532,2014-10-12,362.61,379.43,356.14,378.55,"17,552,800",5063689090,0.04485233232128061
533,2014-10-13,377.92,397.23,368.9,390.41,"35,221,400",5223924767,0.03133007528728049
534,2014-10-14,391.69,411.7,391.32,400.87,"38,491,500",5365153884,0.026792346507517717
535,2014-10-15,400.95,402.23,388.77,394.77,"25,267,100",5285043276,-0.015216903235462875
536,2014-10-16,394.52,398.81,373.07,382.56,"26,990,000",5122903035,-0.030929401930237854
537,2014-10-17,382.76,385.48,375.39,383.76,"13,600,700",5140342471,0.0031367628607277265
538,2014-10-18,383.98,395.16,378.97,391.44,"11,416,800",5244892214,0.02001250781738584
539,2014-10-19,391.25,393.94,386.46,389.55,"5,914,570",5220783140,-0.004828326180257525
540,2014-10-20,389.23,390.08,378.25,382.85,"16,419,000",5132276503,-0.01719933256321393
541,2014-10-21,382.42,392.65,380.83,386.48,"14,188,900",5182426851,0.009481520177615277
542,2014-10-22,386.12,388.58,382.25,383.16,"11,641,300",5139461096,-0.008590353963982555
543,2014-10-23,382.96,385.05,356.45,358.42,"26,456,900",4808952572,-0.06456832654765632
544,2014-10-24,358.59,364.35,353.3,358.35,"15,585,700",4809419914,-0.00019530160147307463
545,2014-10-25,358.61,359.86,342.88,347.27,"18,127,500",4662139220,-0.030919492116645797
546,2014-10-26,347.49,359.22,343.93,354.7,"11,272,500",4763036253,0.021395455985256495
547,2014-10-27,354.78,358.63,349.81,352.99,"13,033,000",4741410021,-0.004820975472230038
